id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
ff85ddef-c3ee-4704-ad84-cb160aa71b03,255,免费更换合格的制动系统密封圈,召回序号QCZH_20250301,此次召回的维修措施包括免费更换合格的密封圈,8.0,14,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
fed1aba5-7e43-42e1-9bc9-fac9e2e61d59,256,减速慢行，避免紧急制动，尽快联系经销商,召回序号QCZH_20250301,此次召回的应急处置方法包括减速慢行并联系经销商,7.0,14,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
a9857053-1f14-4cdd-ba2f-05d437a3996f,257,更新密封圈材料规格,召回序号QCZH_20250301,此次召回的生产车辆改进措施包括更新密封圈材料规格,8.0,14,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
a69a8edd-41f1-4ea7-84a1-7e6854650751,258,短信,电话,短信和电话是车主通知方式的一部分,6.0,3,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
1827260a-ba4f-4ab0-b6b3-f5c2719d70a5,259,短信,服务热线（座机拨打）: 400,短信和服务热线是车主通知方式的一部分,6.0,3,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
82670783-aed5-4d73-ba7e-1e71da20e629,260,WWW.SAMRDPRC.ORG.CN,微信公众号（SAMRDPRC）,用户可通过网站和微信公众号了解更多信息,7.0,5,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
bf58b911-e66d-4ead-83d2-98c4eb3885e1,261,WWW.SAMRDPRC.ORG.CN,国家市场监督管理总局缺陷产品召回技术中心热线电话：010-59799616,用户可通过网站和热线电话反映问题或提交线索,1.0,5,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
ab71ff4d-2b09-408f-b7a1-f6f082cbd802,262,WWW.SAMRDPRC.ORG.CN,召回公告附件,用户可通过网站和召回公告附件了解更多信息,7.0,7,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
c379ce93-61ee-4fd4-8e7f-9b53837f1943,263,微信公众号（SAMRDPRC）,召回公告附件,用户可通过微信公众号和召回公告附件了解更多信息,7.0,6,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
f042d170-95a1-4375-a144-e4235be054a9,264,国家市场监督管理总局缺陷产品召回技术中心热线电话：010-59799616,召回公告附件,用户可通过热线电话和召回公告附件反映问题或提交线索,7.0,6,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
1dbcdb60-4d9b-41e1-a415-f73a65776659,265,投诉索赔情况5件,召回序号QCZH_20250301,此次召回事件中记录了5件投诉索赔情况,6.0,13,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
225ad548-50c2-4db3-b777-5d84b214711d,266,事故及人员伤亡情况无,召回序号QCZH_20250301,此次召回事件中未记录任何事故及人员伤亡情况,6.0,13,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
278390ad-0d78-40bc-87ab-309f3572dc77,267,通知车主时间,召回序号QCZH_20250301,此次召回事件明确了车主通知时间和方式,7.0,16,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
b40c59ce-eb80-49e9-9712-61aae3c2705e,268,召回公告附件,召回序号QCZH_20250301,用户可通过召回公告附件了解更多信息,7.0,16,['6cd3f80a42aadb0646807718032bbd6ecfc9cf1b81e27e400f14d0b1ab3412b5200cb5c88b35527494a03c5a79e24863fcda8e42d8100621a8d64482d28cb61c']
c63dc4aa-b41e-4e6f-a6c9-a17a657e7e14,269,张伟,交通事故,张伟在驾车时因交通事故受伤,8.0,12,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
a8825cc6-ad8f-41cb-8dd3-18f411d37cbf,270,张伟,挫伤,张伟因交通事故导致头部挫伤,9.0,9,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
2ce9c9b7-f1fc-4098-b2a9-84ecbda9ae15,271,张伟,轻度脑震荡,张伟因交通事故导致轻度脑震荡,9.0,9,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
3605508a-336b-4c7d-aee9-1c50e9bc0c06,272,张伟,康复出院,张伟的伤害结局为康复出院,8.0,9,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
b4907b3c-b757-4a5e-87dc-bee6d702878a,273,张伟,急诊科,急诊科负责处理张伟的伤害事件,1.0,9,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
780f4a13-fe10-43de-b6dd-052c9eb3ae1b,274,张伟,江苏省,张伟的户籍所在地为江苏省,7.0,10,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
ff87191a-4f3c-4314-93d7-d7367233d7a6,275,张伟,未饮酒,张伟在交通事故发生时未饮酒,8.0,11,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
f7f215a9-b2a6-4626-b20e-5e3ae535f812,276,张伟,13812345678,张伟的联系电话为13812345678,1.0,9,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
7e865d17-1578-4a75-87d6-4df41ae9b15d,277,交通事故,摩托车,交通事故与摩托车直接相关,7.0,5,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
aea48f80-ad48-4bc1-a33d-1b0b9727bea1,278,交通事故,道路,交通事故发生在道路上,8.0,5,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
a04a0140-d3fa-4d6a-bbb4-4e4f0a1fbfd7,279,交通事故,驾车,交通事故发生时张伟正在驾车,9.0,5,['b454fdb3424e9315fdf1f60a4a4ef58cfd7612d446c32c71b60cec7d54d02d8d7495464da04af2e93e5d1bf94425c7632e2855a42baaa427ea5094f65137a3d8']
